island,timestamp_lst,ghi_wh_m2,ghi_clearsky_wh_m2,wind_10m_ms,wind_50m_ms,temp_2m_c,humidity_2m_pct,precip_mm_hr,pressure_kpa
Eluvaitivu,2025-02-01T08:00,387.8,507.73,4.29,4.7,27.17,82.25,0.3,101.32
Eluvaitivu,2025-02-01T09:00,604.65,707.1,4.22,4.62,27.37,81.25,0.22,101.33
Eluvaitivu,2025-02-01T10:00,797.25,849.5,4.28,4.67,27.52,80.68,0.21,101.29
Eluvaitivu,2025-02-01T11:00,882.25,907.7,4.38,4.83,27.64,80.4,0.28,101.2
Eluvaitivu,2025-02-01T12:00,881.0,901.45,4.53,5.04,27.7,80.33,0.3,101.1
Eluvaitivu,2025-02-01T13:00,789.47,818.95,4.79,5.34,27.66,80.27,0.27,101.0
Eluvaitivu,2025-02-01T14:00,632.25,667.78,5.08,5.63,27.57,80.29,0.26,100.93
Eluvaitivu,2025-02-01T15:00,440.15,462.02,5.4,5.97,27.43,80.81,0.18,100.92
Eluvaitivu,2025-02-01T16:00,216.1,227.1,5.57,6.18,27.18,82.04,0.12,100.96
Eluvaitivu,2025-02-01T17:00,28.67,29.15,5.46,6.32,26.85,83.89,0.21,101.04
Eluvaitivu,2025-02-01T18:00,0.0,0.0,5.46,6.44,26.71,84.5,0.12,101.15
Eluvaitivu,2025-02-01T19:00,0.0,0.0,5.5,6.53,26.66,84.61,0.14,101.26
Eluvaitivu,2025-02-01T20:00,0.0,0.0,5.66,6.75,26.65,84.49,0.16,101.33
Eluvaitivu,2025-02-01T21:00,0.0,0.0,5.8,6.94,26.6,84.51,0.15,101.33
Eluvaitivu,2025-02-01T22:00,0.0,0.0,5.81,6.97,26.54,84.5,0.12,101.29
Eluvaitivu,2025-02-01T23:00,0.0,0.0,5.75,6.9,26.46,84.56,0.1,101.21
Eluvaitivu,2025-02-02T00:00,0.0,0.0,5.65,6.77,26.4,84.38,0.09,101.14
Eluvaitivu,2025-02-02T01:00,0.0,0.0,5.52,6.6,26.35,84.2,0.08,101.07
Eluvaitivu,2025-02-02T02:00,0.0,0.0,5.26,6.25,26.31,83.9,0.11,101.03
Eluvaitivu,2025-02-02T03:00,0.0,0.0,4.95,5.83,26.29,82.98,0.08,101.03
Eluvaitivu,2025-02-02T04:00,0.0,0.0,4.62,5.41,26.27,82.18,0.06,101.07
Eluvaitivu,2025-02-02T05:00,0.0,0.0,4.29,4.98,26.28,81.35,0.08,101.13
Eluvaitivu,2025-02-02T06:00,44.58,49.83,4.08,4.68,26.59,79.9,0.07,101.22
Eluvaitivu,2025-02-02T07:00,245.6,275.25,4.18,4.55,26.92,77.94,0.06,101.32
Eluvaitivu,2025-02-02T08:00,484.75,514.55,4.18,4.51,27.16,76.6,0.02,101.4
Eluvaitivu,2025-02-02T09:00,693.45,717.25,4.16,4.48,27.39,75.75,0.01,101.39
Eluvaitivu,2025-02-02T10:00,820.35,860.75,4.16,4.47,27.54,75.59,0.01,101.31
Eluvaitivu,2025-02-02T11:00,861.12,912.62,4.23,4.53,27.63,75.8,0.01,101.2
Eluvaitivu,2025-02-02T12:00,881.6,908.5,4.28,4.6,27.65,76.06,0.01,101.1
Eluvaitivu,2025-02-02T13:00,779.2,827.7,4.27,4.59,27.65,76.11,0.0,100.99
Eluvaitivu,2025-02-02T14:00,647.88,652.22,4.33,4.66,27.6,76.28,0.0,100.93
Eluvaitivu,2025-02-02T15:00,424.92,427.5,4.54,4.9,27.48,76.81,0.0,100.91
Eluvaitivu,2025-02-02T16:00,189.88,191.0,4.79,5.23,27.27,78.0,0.0,100.94
Eluvaitivu,2025-02-02T17:00,22.5,22.6,4.88,5.65,26.9,80.36,0.0,101.03
Eluvaitivu,2025-02-02T18:00,0.0,0.0,5.17,6.1,26.7,81.58,0.0,101.14
Eluvaitivu,2025-02-02T19:00,0.0,0.0,5.39,6.38,26.6,81.87,0.0,101.23
Eluvaitivu,2025-02-02T20:00,0.0,0.0,5.51,6.53,26.53,81.93,0.0,101.29
Eluvaitivu,2025-02-02T21:00,0.0,0.0,5.52,6.55,26.44,81.95,0.0,101.29
Eluvaitivu,2025-02-02T22:00,0.0,0.0,5.5,6.53,26.36,81.93,0.0,101.24
Eluvaitivu,2025-02-02T23:00,0.0,0.0,5.46,6.46,26.29,81.85,0.0,101.18
Eluvaitivu,2025-02-03T00:00,0.0,0.0,5.38,6.35,26.22,81.81,0.0,101.11
Eluvaitivu,2025-02-03T01:00,0.0,0.0,5.29,6.23,26.12,82.09,0.0,101.04
Eluvaitivu,2025-02-03T02:00,0.0,0.0,5.11,5.98,25.98,82.61,0.0,101.01
Eluvaitivu,2025-02-03T03:00,0.0,0.0,4.84,5.62,25.86,82.96,0.0,101.02
Eluvaitivu,2025-02-03T04:00,0.0,0.0,4.49,5.16,25.8,82.72,0.0,101.06
Eluvaitivu,2025-02-03T05:00,0.0,0.0,4.12,4.71,25.77,82.21,0.01,101.14
Eluvaitivu,2025-02-03T06:00,47.0,48.33,3.81,4.31,26.09,80.74,0.01,101.23
Eluvaitivu,2025-02-03T07:00,260.08,271.92,3.69,3.95,26.45,78.34,0.01,101.33
Eluvaitivu,2025-02-03T08:00,496.9,514.15,3.51,3.72,26.66,77.29,0.01,101.4
Eluvaitivu,2025-02-03T09:00,709.6,712.88,3.43,3.63,26.89,76.31,0.01,101.41
Eluvaitivu,2025-02-03T10:00,858.0,863.1,3.46,3.64,27.07,75.42,0.01,101.36
Eluvaitivu,2025-02-03T11:00,922.05,925.97,3.56,3.75,27.21,74.39,0.0,101.28
Eluvaitivu,2025-02-03T12:00,933.2,941.3,3.74,3.94,27.29,73.61,0.0,101.18
Eluvaitivu,2025-02-03T13:00,845.45,846.53,3.97,4.19,27.3,72.98,0.0,101.09
Eluvaitivu,2025-02-03T14:00,687.45,687.88,4.09,4.33,27.23,72.71,0.0,101.03
Eluvaitivu,2025-02-03T15:00,461.08,462.92,4.13,4.39,27.07,73.04,0.0,101.03
Eluvaitivu,2025-02-03T16:00,210.27,211.7,4.14,4.45,26.81,74.19,0.0,101.07
Eluvaitivu,2025-02-03T17:00,34.33,34.75,3.99,4.55,26.39,76.6,0.0,101.12
Eluvaitivu,2025-02-03T18:00,0.0,0.0,4.09,4.7,26.14,77.71,0.0,101.21
Eluvaitivu,2025-02-03T19:00,0.0,0.0,4.19,4.81,25.98,78.32,0.0,101.29
Eluvaitivu,2025-02-03T20:00,0.0,0.0,4.37,5.01,25.84,78.88,0.0,101.35
Eluvaitivu,2025-02-03T21:00,0.0,0.0,4.48,5.15,25.72,79.12,0.0,101.37
Eluvaitivu,2025-02-03T22:00,0.0,0.0,4.52,5.19,25.6,79.18,0.0,101.34
Eluvaitivu,2025-02-03T23:00,0.0,0.0,4.54,5.21,25.5,79.27,0.0,101.3
Eluvaitivu,2025-02-04T00:00,0.0,0.0,4.53,5.21,25.41,79.39,0.0,101.22
Eluvaitivu,2025-02-04T01:00,0.0,0.0,4.6,5.28,25.34,79.67,0.0,101.16
Eluvaitivu,2025-02-04T02:00,0.0,0.0,4.66,5.33,25.28,79.97,0.0,101.11
Eluvaitivu,2025-02-04T03:00,0.0,0.0,4.73,5.43,25.27,80.22,0.0,101.12
Eluvaitivu,2025-02-04T04:00,0.0,0.0,4.84,5.58,25.28,80.44,0.0,101.15
Eluvaitivu,2025-02-04T05:00,0.0,0.0,4.93,5.69,25.29,80.74,0.0,101.21
Eluvaitivu,2025-02-04T06:00,39.33,46.28,5.0,5.78,25.69,79.91,0.0,101.28
Eluvaitivu,2025-02-04T07:00,205.38,258.35,5.41,5.94,26.21,77.83,0.0,101.35
Eluvaitivu,2025-02-04T08:00,413.67,492.88,5.56,6.08,26.5,76.78,0.0,101.41
Eluvaitivu,2025-02-04T09:00,619.72,694.72,5.68,6.21,26.79,75.72,0.0,101.42
Eluvaitivu,2025-02-04T10:00,780.47,839.15,5.78,6.3,27.01,74.8,0.0,101.38
Eluvaitivu,2025-02-04T11:00,858.22,890.47,5.78,6.32,27.17,73.95,0.0,101.28
Eluvaitivu,2025-02-04T12:00,822.75,883.05,5.85,6.39,27.25,73.43,0.0,101.18
Eluvaitivu,2025-02-04T13:00,780.97,798.8,5.92,6.46,27.25,73.26,0.0,101.06
Eluvaitivu,2025-02-04T14:00,617.5,644.53,5.75,6.28,27.19,73.29,0.0,100.99
Eluvaitivu,2025-02-04T15:00,410.77,436.65,5.53,6.05,27.08,73.48,0.0,100.96
Eluvaitivu,2025-02-04T16:00,194.77,205.7,5.3,5.87,26.9,74.31,0.0,100.97
Eluvaitivu,2025-02-04T17:00,26.05,26.1,4.94,5.8,26.51,76.58,0.0,101.02
Eluvaitivu,2025-02-04T18:00,0.0,0.0,4.87,5.72,26.31,77.65,0.0,101.11
Eluvaitivu,2025-02-04T19:00,0.0,0.0,4.76,5.59,26.26,78.27,0.01,101.19
Eluvaitivu,2025-02-04T20:00,0.0,0.0,4.82,5.67,26.25,79.02,0.01,101.25
Eluvaitivu,2025-02-04T21:00,0.0,0.0,4.98,5.88,26.27,79.4,0.02,101.26
Eluvaitivu,2025-02-04T22:00,0.0,0.0,5.05,5.96,26.27,79.83,0.06,101.22
Eluvaitivu,2025-02-04T23:00,0.0,0.0,5.02,5.93,26.26,80.25,0.07,101.15
Eluvaitivu,2025-02-05T00:00,0.0,0.0,4.99,5.86,26.21,80.6,0.1,101.07
Eluvaitivu,2025-02-05T01:00,0.0,0.0,4.96,5.8,26.14,80.69,0.09,101.0
Eluvaitivu,2025-02-05T02:00,0.0,0.0,4.88,5.7,26.1,80.67,0.14,100.97
Eluvaitivu,2025-02-05T03:00,0.0,0.0,4.75,5.52,26.01,80.88,0.15,100.98
Eluvaitivu,2025-02-05T04:00,0.0,0.0,4.63,5.36,25.96,80.93,0.16,101.04
Eluvaitivu,2025-02-05T05:00,0.0,0.0,4.54,5.24,25.91,80.89,0.87,101.11
Eluvaitivu,2025-02-05T06:00,32.35,33.05,4.46,5.13,26.23,79.96,0.69,101.2
Eluvaitivu,2025-02-05T07:00,185.12,193.2,4.64,5.06,26.62,77.7,0.6,101.28
Eluvaitivu,2025-02-05T08:00,386.52,412.23,4.87,5.3,26.87,76.11,0.37,101.34
Eluvaitivu,2025-02-05T09:00,573.55,593.78,5.17,5.62,27.1,75.01,0.2,101.35
Eluvaitivu,2025-02-05T10:00,733.5,750.12,5.47,5.95,27.32,74.06,0.18,101.3
Eluvaitivu,2025-02-05T11:00,806.85,836.75,5.8,6.32,27.47,73.29,0.13,101.2
Eluvaitivu,2025-02-05T12:00,801.45,823.45,6.16,6.73,27.53,72.82,0.08,101.07
Eluvaitivu,2025-02-05T13:00,702.47,748.03,6.5,7.11,27.49,72.69,0.03,100.97
Eluvaitivu,2025-02-05T14:00,587.25,606.4,6.62,7.27,27.42,72.64,0.01,100.9
Eluvaitivu,2025-02-05T15:00,403.08,410.0,6.58,7.26,27.32,72.66,0.01,100.88
Eluvaitivu,2025-02-05T16:00,188.5,192.57,6.4,7.17,27.14,73.09,0.01,100.9
Eluvaitivu,2025-02-05T17:00,24.95,25.1,6.04,7.14,26.8,74.42,0.02,100.95
Eluvaitivu,2025-02-05T18:00,0.0,0.0,6.0,7.17,26.63,74.71,0.01,101.01
Eluvaitivu,2025-02-05T19:00,0.0,0.0,6.01,7.2,26.59,74.44,0.02,101.09
Eluvaitivu,2025-02-05T20:00,0.0,0.0,6.04,7.24,26.57,74.35,0.05,101.16
Eluvaitivu,2025-02-05T21:00,0.0,0.0,6.04,7.23,26.59,74.28,0.03,101.18
Eluvaitivu,2025-02-05T22:00,0.0,0.0,6.03,7.23,26.56,74.49,0.04,101.17
Eluvaitivu,2025-02-05T23:00,0.0,0.0,6.02,7.21,26.54,74.87,0.03,101.12
Eluvaitivu,2025-02-06T00:00,0.0,0.0,5.95,7.1,26.47,75.21,0.02,101.04
Eluvaitivu,2025-02-06T01:00,0.0,0.0,5.84,6.96,26.39,75.47,0.01,100.97
Eluvaitivu,2025-02-06T02:00,0.0,0.0,5.7,6.76,26.29,75.47,0.01,100.94
Eluvaitivu,2025-02-06T03:00,0.0,0.0,5.56,6.58,26.16,75.59,0.01,100.95
Eluvaitivu,2025-02-06T04:00,0.0,0.0,5.51,6.51,26.08,75.56,0.02,100.99
Eluvaitivu,2025-02-06T05:00,0.0,0.0,5.44,6.42,26.01,75.45,0.11,101.06
Eluvaitivu,2025-02-06T06:00,40.65,42.1,5.33,6.26,26.24,74.83,0.14,101.16
Eluvaitivu,2025-02-06T07:00,230.68,243.62,5.45,6.07,26.6,72.69,0.23,101.26
Eluvaitivu,2025-02-06T08:00,451.27,478.27,5.49,6.03,26.87,71.56,0.3,101.34
Eluvaitivu,2025-02-06T09:00,646.72,684.12,5.38,5.87,27.16,70.89,0.19,101.35
Eluvaitivu,2025-02-06T10:00,806.83,832.95,5.2,5.66,27.41,69.98,0.1,101.28
Eluvaitivu,2025-02-06T11:00,895.05,912.0,5.08,5.51,27.65,69.15,0.06,101.17
Eluvaitivu,2025-02-06T12:00,891.4,901.05,5.04,5.48,27.83,68.56,0.03,101.05
Eluvaitivu,2025-02-06T13:00,790.0,806.5,5.12,5.58,27.94,68.21,0.01,100.94
Eluvaitivu,2025-02-06T14:00,631.05,640.08,5.17,5.64,27.96,67.63,0.0,100.88
Eluvaitivu,2025-02-06T15:00,437.2,447.45,5.15,5.65,27.9,67.27,0.0,100.87
Eluvaitivu,2025-02-06T16:00,217.65,224.18,5.03,5.62,27.72,67.71,0.0,100.91
Eluvaitivu,2025-02-06T17:00,29.38,30.0,4.77,5.62,27.32,69.79,0.0,100.97
Eluvaitivu,2025-02-06T18:00,0.0,0.0,4.83,5.71,27.09,70.57,0.0,101.05
Eluvaitivu,2025-02-06T19:00,0.0,0.0,4.99,5.89,26.95,71.0,0.01,101.15
Eluvaitivu,2025-02-06T20:00,0.0,0.0,5.24,6.18,26.81,71.76,0.0,101.21
Eluvaitivu,2025-02-06T21:00,0.0,0.0,5.44,6.45,26.75,72.26,0.0,101.23
Eluvaitivu,2025-02-06T22:00,0.0,0.0,5.55,6.58,26.68,72.64,0.01,101.21
Eluvaitivu,2025-02-06T23:00,0.0,0.0,5.56,6.58,26.59,72.76,0.01,101.16
Eluvaitivu,2025-02-07T00:00,0.0,0.0,5.43,6.43,26.5,72.73,0.02,101.1
Eluvaitivu,2025-02-07T01:00,0.0,0.0,5.32,6.26,26.39,72.89,0.03,101.05
Eluvaitivu,2025-02-07T02:00,0.0,0.0,5.19,6.09,26.26,73.19,0.04,101.01
Eluvaitivu,2025-02-07T03:00,0.0,0.0,5.04,5.87,26.12,73.62,0.08,101.03
Eluvaitivu,2025-02-07T04:00,0.0,0.0,4.83,5.6,26.02,73.81,0.15,101.08
Eluvaitivu,2025-02-07T05:00,0.0,0.0,4.59,5.31,25.97,73.71,0.12,101.16
Eluvaitivu,2025-02-07T06:00,42.67,44.15,4.35,5.04,26.24,73.05,0.14,101.28
Eluvaitivu,2025-02-07T07:00,235.4,250.5,4.41,4.85,26.63,70.54,0.11,101.38
Eluvaitivu,2025-02-07T08:00,458.77,488.0,4.58,4.96,26.88,69.12,0.06,101.47
Eluvaitivu,2025-02-07T09:00,660.1,694.15,4.85,5.25,27.17,67.98,0.03,101.5
Eluvaitivu,2025-02-07T10:00,815.33,844.88,5.17,5.59,27.4,67.26,0.01,101.47
Eluvaitivu,2025-02-07T11:00,910.1,924.65,5.49,5.95,27.58,66.81,0.0,101.39
Eluvaitivu,2025-02-07T12:00,915.55,918.38,5.75,6.25,27.65,66.82,0.0,101.3
Eluvaitivu,2025-02-07T13:00,806.17,842.83,5.9,6.43,27.64,66.92,0.0,101.19
Eluvaitivu,2025-02-07T14:00,682.78,691.4,5.82,6.36,27.57,67.19,0.0,101.12
Eluvaitivu,2025-02-07T15:00,471.85,482.15,5.68,6.22,27.45,67.6,0.0,101.09
Eluvaitivu,2025-02-07T16:00,235.85,241.05,5.57,6.19,27.25,68.63,0.0,101.1
Eluvaitivu,2025-02-07T17:00,33.53,33.7,5.35,6.3,26.79,71.3,0.0,101.14
Eluvaitivu,2025-02-07T18:00,0.0,0.0,5.49,6.52,26.57,72.54,0.0,101.19
Eluvaitivu,2025-02-07T19:00,0.0,0.0,5.7,6.79,26.51,73.26,0.0,101.26
Eluvaitivu,2025-02-07T20:00,0.0,0.0,6.01,7.17,26.45,74.15,0.0,101.3
Eluvaitivu,2025-02-07T21:00,0.0,0.0,6.27,7.52,26.4,74.98,0.0,101.32
Eluvaitivu,2025-02-07T22:00,0.0,0.0,6.42,7.73,26.37,75.79,0.03,101.29
Eluvaitivu,2025-02-07T23:00,0.0,0.0,6.47,7.81,26.37,76.49,0.11,101.22
Eluvaitivu,2025-02-08T00:00,0.0,0.0,6.44,7.76,26.3,77.12,0.4,101.15
Eluvaitivu,2025-02-08T01:00,0.0,0.0,6.36,7.66,26.23,77.53,0.77,101.08
Eluvaitivu,2025-02-08T02:00,0.0,0.0,6.28,7.55,26.16,77.81,0.55,101.03
Eluvaitivu,2025-02-08T03:00,0.0,0.0,6.22,7.43,26.1,78.08,0.5,101.03
Eluvaitivu,2025-02-08T04:00,0.0,0.0,6.11,7.28,26.07,78.3,0.44,101.07
Eluvaitivu,2025-02-08T05:00,0.0,0.0,5.96,7.08,26.08,78.31,0.36,101.14
Eluvaitivu,2025-02-08T06:00,37.53,43.83,5.93,6.96,26.36,77.57,0.34,101.25
Eluvaitivu,2025-02-08T07:00,180.43,249.23,6.18,6.87,26.75,75.92,0.59,101.33
Eluvaitivu,2025-02-08T08:00,395.48,482.88,6.33,7.0,27.01,75.02,0.55,101.42
Eluvaitivu,2025-02-08T09:00,596.58,683.75,6.45,7.13,27.26,74.29,0.23,101.44
Eluvaitivu,2025-02-08T10:00,739.65,825.8,6.51,7.21,27.48,73.61,0.14,101.4
Eluvaitivu,2025-02-08T11:00,780.22,846.2,6.5,7.2,27.61,73.17,0.04,101.32
Eluvaitivu,2025-02-08T12:00,749.67,835.8,6.46,7.15,27.68,72.92,0.02,101.21
Eluvaitivu,2025-02-08T13:00,703.85,749.25,6.41,7.09,27.65,73.1,0.01,101.1
Eluvaitivu,2025-02-08T14:00,568.88,594.15,6.26,6.95,27.61,73.17,0.02,101.02
Eluvaitivu,2025-02-08T15:00,387.45,391.33,6.14,6.84,27.56,73.55,0.02,101.01
Eluvaitivu,2025-02-08T16:00,172.35,177.07,6.03,6.79,27.42,74.56,0.06,101.03
Eluvaitivu,2025-02-08T17:00,23.4,23.85,5.79,6.87,27.12,76.55,0.17,101.09
Eluvaitivu,2025-02-08T18:00,0.0,0.0,5.92,7.11,27.0,77.5,0.2,101.16
Eluvaitivu,2025-02-08T19:00,0.0,0.0,6.15,7.43,26.98,77.82,0.2,101.23
Eluvaitivu,2025-02-08T20:00,0.0,0.0,6.45,7.79,27.0,77.73,0.1,101.28
Eluvaitivu,2025-02-08T21:00,0.0,0.0,6.64,8.05,27.0,77.33,0.09,101.29
Eluvaitivu,2025-02-08T22:00,0.0,0.0,6.77,8.2,26.97,76.69,0.08,101.27
Eluvaitivu,2025-02-08T23:00,0.0,0.0,6.81,8.24,26.95,75.93,0.08,101.21
Eluvaitivu,2025-02-09T00:00,0.0,0.0,6.73,8.13,26.89,75.28,0.1,101.13
Eluvaitivu,2025-02-09T01:00,0.0,0.0,6.64,8.02,26.8,74.77,0.08,101.07
Eluvaitivu,2025-02-09T02:00,0.0,0.0,6.44,7.75,26.71,74.46,0.09,101.03
Eluvaitivu,2025-02-09T03:00,0.0,0.0,6.21,7.45,26.66,74.05,0.09,101.03
Eluvaitivu,2025-02-09T04:00,0.0,0.0,5.99,7.17,26.63,73.71,0.09,101.08
Eluvaitivu,2025-02-09T05:00,0.0,0.0,5.82,6.94,26.61,73.54,0.1,101.16
Eluvaitivu,2025-02-09T06:00,38.47,39.42,5.76,6.84,26.85,72.75,0.09,101.25
Eluvaitivu,2025-02-09T07:00,214.1,228.6,6.04,6.8,27.26,70.5,0.08,101.33
Eluvaitivu,2025-02-09T08:00,418.27,460.2,6.31,7.05,27.56,68.79,0.07,101.38
Eluvaitivu,2025-02-09T09:00,596.8,666.55,6.59,7.35,27.81,67.88,0.05,101.38
Eluvaitivu,2025-02-09T10:00,750.67,816.33,6.7,7.46,27.96,67.92,0.03,101.31
Eluvaitivu,2025-02-09T11:00,811.0,864.92,6.74,7.5,28.02,68.62,0.01,101.2
Eluvaitivu,2025-02-09T12:00,768.67,863.2,6.87,7.63,28.02,69.51,0.0,101.08
Eluvaitivu,2025-02-09T13:00,764.42,781.22,7.04,7.86,27.94,70.77,0.0,100.97
Eluvaitivu,2025-02-09T14:00,615.8,627.53,7.17,8.01,27.81,72.16,0.0,100.91
Eluvaitivu,2025-02-09T15:00,414.8,417.12,7.21,8.07,27.63,73.65,0.0,100.91
Eluvaitivu,2025-02-09T16:00,184.48,185.68,7.15,8.08,27.37,75.32,0.0,100.94
Eluvaitivu,2025-02-09T17:00,29.36,31.02,6.87,8.1,26.97,77.7,0.0,101.01
Eluvaitivu,2025-02-09T18:00,0.0,0.0,6.79,8.12,26.78,78.78,0.0,101.1
Eluvaitivu,2025-02-09T19:00,0.0,0.0,6.69,8.04,26.71,78.78,0.02,101.22
Eluvaitivu,2025-02-09T20:00,0.0,0.0,6.7,8.05,26.73,77.89,0.07,101.3
Eluvaitivu,2025-02-09T21:00,0.0,0.0,6.66,8.01,26.74,77.15,0.18,101.34
Eluvaitivu,2025-02-09T22:00,0.0,0.0,6.55,7.87,26.72,76.73,0.25,101.32
Eluvaitivu,2025-02-09T23:00,0.0,0.0,6.36,7.62,26.71,76.28,0.34,101.27
Eluvaitivu,2025-02-10T00:00,0.0,0.0,6.21,7.44,26.65,75.99,0.43,101.19
Eluvaitivu,2025-02-10T01:00,0.0,0.0,6.1,7.28,26.54,75.68,0.36,101.11
Eluvaitivu,2025-02-10T02:00,0.0,0.0,5.89,7.0,26.49,75.1,0.49,101.07
Eluvaitivu,2025-02-10T03:00,0.0,0.0,5.67,6.73,26.42,74.54,0.54,101.09
Eluvaitivu,2025-02-10T04:00,0.0,0.0,5.49,6.47,26.33,74.09,0.36,101.14
Eluvaitivu,2025-02-10T05:00,0.0,0.0,5.36,6.29,26.26,73.76,0.01,101.23
Eluvaitivu,2025-02-10T06:00,40.1,41.1,5.29,6.17,26.54,72.72,0.01,101.32
Eluvaitivu,2025-02-10T07:00,226.95,234.43,5.36,5.92,26.92,69.87,0.0,101.42
Eluvaitivu,2025-02-10T08:00,468.1,488.75,5.19,5.66,27.22,67.72,0.0,101.49
Eluvaitivu,2025-02-10T09:00,667.35,705.65,5.1,5.52,27.5,66.28,0.0,101.5
Eluvaitivu,2025-02-10T10:00,838.28,857.38,5.23,5.66,27.69,65.38,0.0,101.44
Eluvaitivu,2025-02-10T11:00,928.38,948.78,5.53,5.97,27.84,65.05,0.0,101.34
Eluvaitivu,2025-02-10T12:00,869.33,947.55,5.89,6.39,27.89,65.04,0.0,101.22
Eluvaitivu,2025-02-10T13:00,854.47,866.35,6.21,6.75,27.88,65.17,0.0,101.11
Eluvaitivu,2025-02-10T14:00,695.72,712.55,6.28,6.86,27.81,65.56,0.0,101.03
Eluvaitivu,2025-02-10T15:00,492.88,499.58,6.3,6.9,27.63,66.54,0.0,101.02
Eluvaitivu,2025-02-10T16:00,219.38,221.2,6.33,7.01,27.35,68.15,0.0,101.05
Eluvaitivu,2025-02-10T17:00,26.55,26.6,6.08,7.12,26.89,70.82,0.0,101.12
Eluvaitivu,2025-02-10T18:00,0.0,0.0,6.05,7.18,26.63,72.22,0.0,101.23
Eluvaitivu,2025-02-10T19:00,0.0,0.0,6.02,7.14,26.51,72.9,0.0,101.33
Eluvaitivu,2025-02-10T20:00,0.0,0.0,6.0,7.12,26.44,73.67,0.0,101.41
Eluvaitivu,2025-02-10T21:00,0.0,0.0,5.95,7.05,26.35,74.7,0.0,101.44
Eluvaitivu,2025-02-10T22:00,0.0,0.0,5.83,6.9,26.25,75.65,0.01,101.44
Eluvaitivu,2025-02-10T23:00,0.0,0.0,5.69,6.71,26.13,76.34,0.01,101.39
Eluvaitivu,2025-02-11T00:00,0.0,0.0,5.56,6.53,25.99,76.96,0.01,101.32
Eluvaitivu,2025-02-11T01:00,0.0,0.0,5.4,6.32,25.91,77.56,0.02,101.24
Eluvaitivu,2025-02-11T02:00,0.0,0.0,5.11,5.94,25.8,77.84,0.01,101.2
Eluvaitivu,2025-02-11T03:00,0.0,0.0,4.77,5.51,25.77,77.21,0.01,101.2
Eluvaitivu,2025-02-11T04:00,0.0,0.0,4.47,5.13,25.77,76.19,0.01,101.25
Eluvaitivu,2025-02-11T05:00,0.0,0.0,4.16,4.74,25.75,75.47,0.01,101.33
Eluvaitivu,2025-02-11T06:00,50.7,53.9,3.91,4.42,26.13,74.0,0.0,101.41
Eluvaitivu,2025-02-11T07:00,256.85,283.42,3.86,4.13,26.57,71.11,0.0,101.5
Eluvaitivu,2025-02-11T08:00,480.52,528.55,3.94,4.19,26.89,70.23,0.0,101.57
Eluvaitivu,2025-02-11T09:00,700.72,735.67,4.17,4.41,27.18,70.12,0.0,101.58
Eluvaitivu,2025-02-11T10:00,857.47,882.78,4.31,4.57,27.41,69.89,0.0,101.52
Eluvaitivu,2025-02-11T11:00,920.3,938.55,4.47,4.73,27.58,69.69,0.0,101.42
Eluvaitivu,2025-02-11T12:00,924.7,934.9,4.66,4.94,27.67,69.59,0.0,101.31
Eluvaitivu,2025-02-11T13:00,828.55,852.08,4.88,5.2,27.69,69.64,0.0,101.18
Eluvaitivu,2025-02-11T14:00,655.55,662.38,4.93,5.27,27.63,69.88,0.0,101.12
Eluvaitivu,2025-02-11T15:00,459.05,460.27,4.9,5.27,27.5,70.59,0.0,101.11
Eluvaitivu,2025-02-11T16:00,217.6,219.38,4.98,5.38,27.25,72.26,0.0,101.14
Eluvaitivu,2025-02-11T17:00,24.75,24.98,4.84,5.56,26.84,75.2,0.0,101.2
Eluvaitivu,2025-02-11T18:00,0.0,0.0,5.0,5.83,26.61,77.02,0.0,101.29
Eluvaitivu,2025-02-11T19:00,0.0,0.0,5.34,6.26,26.49,78.17,0.0,101.35
Eluvaitivu,2025-02-11T20:00,0.0,0.0,5.66,6.65,26.44,78.95,0.0,101.41
Eluvaitivu,2025-02-11T21:00,0.0,0.0,5.79,6.84,26.38,79.51,0.0,101.41
Eluvaitivu,2025-02-11T22:00,0.0,0.0,5.76,6.81,26.32,79.7,0.0,101.35
Eluvaitivu,2025-02-11T23:00,0.0,0.0,5.67,6.71,26.27,79.79,0.01,101.28
Eluvaitivu,2025-02-12T00:00,0.0,0.0,5.52,6.52,26.22,79.82,0.01,101.2
Eluvaitivu,2025-02-12T01:00,0.0,0.0,5.41,6.36,26.15,79.72,0.01,101.13
Eluvaitivu,2025-02-12T02:00,0.0,0.0,5.14,6.02,26.12,78.98,0.01,101.09
Eluvaitivu,2025-02-12T03:00,0.0,0.0,4.77,5.53,26.11,78.04,0.01,101.09
Eluvaitivu,2025-02-12T04:00,0.0,0.0,4.49,5.16,26.07,77.56,0.01,101.14
Eluvaitivu,2025-02-12T05:00,0.0,0.0,4.24,4.85,26.06,77.15,0.01,101.23
Eluvaitivu,2025-02-12T06:00,48.55,49.62,4.06,4.61,26.36,75.78,0.01,101.34
Eluvaitivu,2025-02-12T07:00,254.62,269.02,4.07,4.37,26.71,72.95,0.01,101.45
Eluvaitivu,2025-02-12T08:00,484.67,514.58,4.13,4.41,26.98,71.5,0.0,101.53
Eluvaitivu,2025-02-12T09:00,688.8,725.3,4.42,4.67,27.26,70.61,0.0,101.55
Eluvaitivu,2025-02-12T10:00,804.42,876.05,4.88,5.18,27.5,70.01,0.0,101.48
